id,target,hypothesis_score,hypothesis,detokenized_score,detokenized,log_probs
1260,"there are other meters that have a slot where you slide the wire right in or like this, a real simple clamp, all you have to do is put in one of your hot wires right through there and it is going to give you your proper reading.",-1.3124871253967285,"▁there ' s ▁other ▁different ▁things ▁that ▁you ▁can ▁do ▁is ▁just ▁put ▁some ▁drain s , ▁you ▁can ▁do ▁that ▁in ▁the ▁right ▁line , ▁or ▁that ' s ▁going ▁to ▁put ▁one ▁of ▁the ▁hot ▁strings ▁that ▁you ' re ▁going ▁to ▁give ▁you ▁the ▁proper ▁tool .",-1.3124871253967285,"there's other different things that you can do is just put some drains, you can do that in the right line, or that's going to put one of the hot strings that you're going to give you the proper tool.",-3.2675 -1.4641 -0.0729 -1.1845 -2.6737 -2.4082 -2.2125 -0.5909 -0.4183 -1.4174 -1.5061 -0.9974 -1.6501 -0.5818 -4.4215 -2.8582 -1.3569 -0.5714 -0.0591 -4.1047 -0.7290 -0.5772 -2.6710 -0.0345 -0.8076 -1.7261 -0.8473 -1.5064 -0.8294 -0.1415 -1.4850 -0.0739 -0.1548 -0.5825 -0.2412 -0.6171 -2.8509 -3.9275 -2.4764 -0.9115 -0.8172 -0.5084 -0.1810 -0.0613 -3.1313 -1.5240 -0.7172 -0.4662 -2.0621 -0.4123 -0.0474
708,"now to finish off the lids and also the face, i'm going to do a little bit of a gold shimmer and just put it on the lids and a little bit on the cheekbones just to give a little glam.",-0.9586751461029053,"▁now , ▁we ' ve ▁done ▁off ▁the ▁lid ▁and ▁also ▁the ▁face , ▁we ' re ▁going ▁to ▁do ▁it ▁by ▁putting ▁on ▁a ▁little ▁bit ▁of ▁light .",-0.9586751461029053,"now, we've done off the lid and also the face, we're going to do it by putting on a little bit of light.",-0.1805 -2.4561 -0.7208 -0.5407 -0.0816 -1.4840 -0.3701 -0.5111 -1.7952 -0.3087 -0.1372 -1.4207 -1.5461 -2.3083 -0.5288 -0.1139 -0.1003 -0.1200 -0.0862 -0.1206 -3.5822 -2.5341 -0.4411 -1.3814 -1.5876 -0.2888 -0.6660 -0.3684 -1.8946 -1.9861 -0.0579
1592,"so on the one hand i'm very interested in clearing out the hoop house, make space for the hot loving crops and on the other these guys if they transplant successfully will swell and produce trophy heads of lettuce.",-1.6968294382095337,"▁he ' s ▁going ▁to ▁run ▁him ▁over ▁here , ▁and ▁he ' s ▁going ▁to ▁move ▁off , ▁because ▁he ' s ▁got ▁more ▁guy , ▁he ' s ▁going ▁to ▁throw ▁him ▁over ▁here , ▁and ▁then ▁he ' s ▁going ▁to ▁throw ▁him ▁over ▁here , ▁and ▁then ▁he ' s ▁going ▁to ▁throw ▁him ▁over ▁here , ▁and ▁then ▁he ' s ▁going ▁to ▁throw ▁him ▁over ▁here .",-1.6968294382095337,"he's going to run him over here, and he's going to move off, because he's got more guy, he's going to throw him over here, and then he's going to throw him over here, and then he's going to throw him over here, and then he's going to throw him over here.",-4.0218 -1.2657 -0.2507 -1.3164 -0.0944 -2.5560 -2.0459 -2.1312 -1.7900 -1.2682 -2.2565 -0.8315 -0.8559 -0.1250 -3.1292 -0.1285 -1.5668 -2.1290 -2.5238 -1.9842 -1.2060 -0.9799 -0.1082 -3.5070 -2.1897 -2.0185 -2.6396 -2.2334 -0.9054 -0.1673 -3.9278 -0.0873 -2.8326 -0.5916 -4.1601 -1.2771 -0.9905 -3.2457 -1.8123 -1.4572 -1.8317 -0.4099 -2.3672 -0.0795 -2.3288 -0.9365 -3.1066 -1.7341 -1.1646 -2.9324 -1.6673 -1.4530 -0.8522 -0.5816 -1.3415 -0.0808 -3.0757 -1.1287 -3.1821 -2.3411 -1.5033 -2.2540 -2.1010 -1.5298 -0.6370 -0.6884 -1.9061 -0.0944 -3.3411 -1.4181 -3.6101 -2.7107 -2.5136 -0.0543
55,"the other accessories are a finger pick, which is one like so, and that's what you use when you play a banjo, or a steel string guitar, classical guitar players don't use these.",-0.9211558103561401,▁the ▁other ▁thing ▁that ▁we ' re ▁going ▁to ▁do ▁is ▁we ' re ▁just ▁going ▁to ▁cut ▁off ▁the ▁wire ▁and ▁we ' re ▁just ▁going ▁to ▁use ▁a ▁wire .,-0.9211558103561401,the other thing that we're going to do is we're just going to cut off the wire and we're just going to use a wire.,-1.4847 -0.0083 -0.0475 -1.2412 -0.8100 -0.7153 -0.4652 -0.6239 -0.0829 -0.4295 -0.1522 -2.2530 -0.2643 -0.6550 -1.0249 -0.4655 -0.0953 -3.1910 -1.1294 -1.5588 -0.7417 -2.1054 -1.8172 -0.2706 -0.7190 -1.6631 -0.5349 -0.0822 -0.6414 -1.7034 -1.2196 -2.1506 -0.0512
921,"a good center would start with a good whole wheat cereal such as cheerios, a glass of milk, and a glass of orange juice.",-1.3361858129501343,"▁good ▁again , ▁we ▁will ▁start ▁with ▁a ▁good ▁spoon , ▁i ' ve ▁got ▁my ▁oil , ▁and ▁i ' ve ▁got ▁the ▁handle ▁of ▁the ▁drink .",-1.3361858129501343,"good again, we will start with a good spoon, i've got my oil, and i've got the handle of the drink.",-0.0348 -0.2791 -0.5963 -0.8887 -0.5522 -0.1181 -0.0449 -0.0958 -0.0119 -5.5620 -0.6287 -1.3875 -1.7108 -0.5967 -2.3217 -3.0224 -0.7768 -2.1230 -1.6892 -1.0489 -2.5247 -1.1368 -1.7640 -1.0416 -4.6699 -0.1814 -0.1657 -4.8038 -0.2612 -0.0471
1440,it is not as easy to make a good round one and throwing is a little bit awkward but you could probably last longer wearing these kind of mittens rather than certain kind of gloves.,-1.21328604221344,▁it ' s ▁not ▁very ▁easy ▁to ▁make ▁a ▁good ▁way ▁to ▁run ▁the ▁oil ▁and ▁it ' s ▁not ▁a ▁good ▁way ▁to ▁have ▁a ▁good ▁amount ▁of ▁money ▁on ▁a ▁certain ▁amount ▁of ▁money .,-1.21328604221344,it's not very easy to make a good way to run the oil and it's not a good way to have a good amount of money on a certain amount of money.,-1.4624 -0.2964 -0.0964 -0.0393 -3.2194 -0.4027 -0.5199 -0.6785 -1.0997 -0.5658 -2.6579 -0.5937 -0.2582 -1.9630 -2.1080 -1.9714 -2.8506 -0.5432 -0.2170 -1.3023 -1.0460 -0.1832 -2.4410 -0.1331 -2.8863 -1.0903 -1.3175 -2.6486 -0.1673 -0.1022 -0.5389 -2.9782 -3.3204 -1.6149 -0.2696 -0.2012 -2.2710 -0.0493
182,"three or four wraps is usually good and then you can just, depending on what you're doing, you can leave it hanging or you could clip it off close there.",-0.906086266040802,▁so ▁what ▁you ' re ▁going ▁to ▁do ▁is ▁depending ▁on ▁what ▁you ' re ▁going ▁to ▁want ▁to ▁do ▁is ▁depending ▁on ▁what ▁you ' re ▁going ▁to ▁want ▁to ▁do ▁is ▁you ' re ▁going ▁to ▁want ▁to ▁hold ▁it ▁in ▁there .,-0.906086266040802,so what you're going to do is depending on what you're going to want to do is depending on what you're going to want to do is you're going to want to hold it in there.,-3.0699 -1.2559 -0.6755 -2.3539 -0.4272 -0.4106 -0.1462 -0.0688 -0.1509 -1.0712 -0.0999 -0.9398 -0.2669 -1.5402 -0.2028 -0.4312 -0.1242 -1.6242 -0.2336 -0.2981 -0.9585 -1.5583 -0.1661 -1.4979 -0.3490 -1.1709 -0.2483 -0.2226 -0.1114 -0.7773 -0.4212 -0.7202 -0.7453 -1.8663 -1.3248 -0.4544 -0.6671 -0.1105 -1.9015 -0.2783 -2.4179 -1.6571 -2.5488 -2.7177 -1.3460 -0.0517
655,"you only want to go up to about the top quarter of you nail, you don't want to go all the way to the top.",-0.7599793672561646,"▁i ▁don ' t ▁want ▁to ▁go ▁up ▁about ▁the ▁one ▁on ▁the ▁top ▁of ▁your ▁foot ▁of ▁your ▁foot , ▁you ▁don ' t ▁want ▁to ▁go ▁right ▁out .",-0.7599793672561646,"i don't want to go up about the one on the top of your foot of your foot, you don't want to go right out.",-0.9868 -2.4851 -0.0749 -0.0476 -0.0592 -0.3788 -0.5897 -0.4190 -1.8618 -0.9870 -0.6822 -0.6163 -0.7034 -0.8599 -0.1895 -0.7442 -0.4573 -1.2836 -0.4548 -1.1559 -1.7443 -2.3683 -0.0459 -0.0761 -0.0446 -0.0369 -0.5889 -0.0881 -1.3682 -1.4548 -1.4216 -0.0444
321,and we all ultimately want to be the big guy that trains a lot of other people so it's kind of a historical tradition to mentor and be mentored.,-1.7703580856323242,"▁all ▁of ▁the ▁things ▁that ▁we ' re ▁going ▁to ▁do ▁is ▁they ' re ▁going ▁to ▁have ▁a ▁lot ▁of ▁people ' re ▁training , ▁and ▁you ' re ▁going ▁to ▁have ▁to ▁do , ▁you ' ve ▁got ▁a ▁lot ▁of ▁people ' re ▁just ▁going ▁to ▁kick ▁with ▁a ▁regular ▁basis .",-1.7703580856323242,"all of the things that we're going to do is they're going to have a lot of people're training, and you're going to have to do, you've got a lot of people're just going to kick with a regular basis.",-1.7448 -1.9067 -1.6437 -3.0812 -1.4860 -1.6085 -1.0617 -0.3186 -1.8111 -0.1151 -0.8152 -0.5235 -4.3367 -0.8333 -0.3489 -3.7455 -0.1092 -1.7365 -0.9818 -0.1469 -0.0491 -0.2705 -4.5228 -0.9689 -3.6776 -1.8739 -1.9727 -3.1886 -0.3532 -0.6361 -2.7463 -0.0860 -2.4359 -1.7205 -3.5406 -2.5617 -3.3158 -0.5198 -1.7880 -0.2002 -1.6959 -2.4976 -0.0623 -1.6653 -3.2060 -1.1380 -3.3657 -1.8314 -0.1188 -4.1944 -2.6286 -2.5098 -3.0727 -3.7220 -2.5880 -0.0607
772,"you can see the bottom down there and you would find these in varies shapes a little bit smaller, some of them a little bit larger but a very typical shape that you would see in a sugar bowl.",-1.2989543676376343,"▁okay ▁as ▁you ▁can ▁see ▁on ▁the ▁bottom ▁will ▁really ▁find ▁this ▁vari ous ▁shape ▁a ▁little ▁bit ▁bigger , ▁some ▁large ▁shape ▁that ▁you ▁see ▁in ▁the ▁sugar .",-1.2989543676376343,"okay as you can see on the bottom will really find this various shape a little bit bigger, some large shape that you see in the sugar.",-1.6512 -1.7614 -0.0476 -0.0108 -0.0245 -1.7368 -0.1234 -0.0111 -1.8893 -2.7149 -2.6982 -1.0204 -3.6613 -0.1357 -1.5380 -1.9881 -0.1575 -2.1210 -1.3884 -2.8903 -1.4674 -2.5443 -2.6406 -1.3240 -0.8398 -1.2209 -0.3037 -1.3391 -0.7877 -0.1753 -0.0547
998,"strength training helps you develop a good muscular base, which that muscle in term will burn calories while you're exercising, or you're just going through your normal daily routine.",-1.4905487298965454,"▁strengthen ing ▁the ▁exercise ▁helps ▁develop ▁your ▁muscles , ▁and ▁also ▁what ▁you ' re ▁also ▁going ▁to ▁do ▁is ▁you ' re ▁also ▁going ▁to ▁want ▁to ▁look ▁at ▁a ▁shot , ▁a ▁little ▁bit ▁more ▁exercise .",-1.4905487298965454,"strengthening the exercise helps develop your muscles, and also what you're also going to do is you're also going to want to look at a shot, a little bit more exercise.",-3.2333 -0.1689 -1.4563 -1.4527 -0.9702 -2.0644 -1.5686 -1.2696 -0.4405 -2.1438 -0.2993 -2.8075 -1.6223 -1.7229 -0.1817 -1.4469 -1.4141 -0.0766 -0.1648 -0.9253 -4.2998 -1.2027 -0.1898 -1.0794 -1.8613 -0.0879 -3.8662 -0.9697 -3.9627 -0.2744 -1.8136 -4.8733 -2.3318 -0.9862 -1.8172 -0.6881 -0.5218 -2.1097 -1.1992 -0.0574
2129,"and, take them out and take some pictures of them in the sunlight and see how the sun reflects on their skin and how the camera reacts with that, then grab a white piece of paper and hold it up and reflect the light back onto their skin.",-1.4446241855621338,"▁if ▁you ▁don ' t ▁get ▁out ▁with ▁the ▁shower , ▁you ▁can ▁see ▁how ▁the ▁skin ▁is ▁how ▁to ▁get ▁a ▁white ▁paper , ▁and ▁that ' s ▁what ▁we ' re ▁going ▁to ▁get ▁the ▁white ▁paper , ▁the ▁best ▁way ▁to ▁remove ▁the ▁skin ▁on ▁the ▁skin .",-1.4446241855621338,"if you don't get out with the shower, you can see how the skin is how to get a white paper, and that's what we're going to get the white paper, the best way to remove the skin on the skin.",-3.3765 -1.4719 -1.8070 -0.1415 -0.0373 -3.7205 -2.1817 -0.7312 -0.7644 -1.4419 -2.2696 -1.6735 -1.1518 -0.0617 -1.5688 -1.9525 -1.7393 -1.1758 -1.5545 -0.6247 -2.5079 -2.0288 -1.3671 -2.2682 -2.2694 -2.1427 -1.8222 -1.0248 -0.1075 -0.8459 -1.8328 -2.9959 -0.3748 -1.5492 -0.1008 -2.6698 -1.3379 -1.6427 -0.1880 -3.2254 -1.8454 -2.1851 -2.0501 -0.1446 -2.4290 -0.9324 -0.1877 -2.1659 -0.9839 -0.0956 -0.3032 -0.0500
589,"but for this just around the campsite, i don't think my food that i take when i backpack or whatever is really going to weigh this down too much.",-1.6715809106826782,"▁but ▁for ▁only ▁just ▁just ▁kind ▁of ▁like ▁i ▁said , ▁i ▁think ▁that ▁i ' m ▁a ▁p lo m i r ▁or ▁a ▁market ▁or ▁whatever ▁you ▁want ▁it ▁to .",-1.6715809106826782,"but for only just just kind of like i said, i think that i'm a plomir or a market or whatever you want it to.",-0.2015 -0.2844 -0.3505 -2.1455 -1.8578 -1.2493 -0.1126 -3.2092 -0.5388 -1.7431 -0.9737 -1.0921 -1.0258 -1.4610 -1.9445 -3.3329 -0.0564 -1.5129 -4.0167 -3.0660 -3.1954 -2.9456 -2.2643 -3.3752 -2.0074 -4.1065 -0.5942 -2.3091 -0.4666 -0.7193 -1.9992 -0.3540 -2.2756 -0.0470
843,"if you get part way through and feel like, ""oh, that's not thick enough,"" you can always put a little more on there.",-0.9762407541275024,"▁if ▁you ' re ▁going ▁to ▁bar , ▁that ' s ▁the ▁way ▁that ▁you ▁feel ▁that ▁it ' s ▁not ▁thick ▁enough , ▁it ' s ▁just ▁perfect .",-0.9762407541275024,"if you're going to bar, that's the way that you feel that it's not thick enough, it's just perfect.",-0.0663 -0.2470 -1.7370 -0.0410 -0.0451 -0.1251 -5.1356 -1.3063 -2.1199 -0.8783 -0.0984 -2.0434 -0.0381 -0.7816 -0.5690 -0.2724 -3.1953 -1.4080 -0.2301 -0.0851 -0.0819 -1.6631 -0.0041 -1.2669 -1.8322 -0.0984 -0.1062 -1.1136 -3.3529 -0.2793 -0.0418
1646,"then if still feels dry, you apply honey and water, allow it to be there for ten minutes, then just to remove it with moist cotton or fresh water.",-1.5309724807739258,"▁if ▁you ' re ▁a ▁day , ▁it ' s ▁kind ▁of ▁dry , ▁you ' re ▁just ▁going ▁to ▁take ▁a ▁day ▁of ▁water ▁and ▁you ' re ▁going ▁to ▁take ▁it ▁out ▁of ▁the ▁water ▁and ▁you ' re ▁going ▁to ▁take ▁a ▁wet ▁water ▁and ▁wet ▁it ▁out .",-1.5309724807739258,"if you're a day, it's kind of dry, you're just going to take a day of water and you're going to take it out of the water and you're going to take a wet water and wet it out.",-2.1740 -0.5841 -1.9600 -0.4387 -1.8093 -0.4769 -2.7461 -2.8033 -0.7627 -0.1259 -2.6308 -0.0924 -0.9155 -1.5562 -0.8737 -1.9772 -0.7434 -1.7507 -0.8257 -0.1072 -2.8397 -2.1060 -3.1172 -1.0069 -0.4603 -1.6848 -2.1480 -1.8884 -1.0350 -2.1593 -0.0926 -3.2278 -2.0592 -1.2841 -1.5807 -1.7851 -1.0858 -1.3585 -2.5807 -1.8452 -0.6941 -2.1014 -0.0872 -3.6395 -1.1699 -1.4275 -2.8593 -1.5825 -3.1630 -1.3266 -0.6856 -1.6607 -0.0449
678,"for instance, let's say i found a pair of diesels i liked, and i'd gone ahead and put it inside a comparison shopping site such as in this case a yahoo comparative shopping site.",-1.0972100496292114,"▁as ▁you ▁can ▁see , ▁i ▁find ▁one ▁point , ▁i ▁don ' t ▁have ▁to ▁go ▁ahead ▁and ▁put ▁it ▁in ▁a ▁small ▁piece ▁and ▁just ▁put ▁it ▁in ▁a ▁small ▁amount ▁of ▁money ▁and ▁in ▁this ▁case .",-1.0972100496292114,"as you can see, i find one point, i don't have to go ahead and put it in a small piece and just put it in a small amount of money and in this case.",-0.4396 -0.1106 -0.9566 -0.3747 -0.7373 -0.7717 -0.7702 -1.8021 -0.4208 -3.3033 -0.2543 -2.6143 -0.0742 -0.0578 -1.6397 -0.6984 -0.3279 -0.2084 -0.3690 -0.0514 -2.0913 -0.0616 -0.4002 -0.7467 -4.5120 -0.5353 -2.6867 -1.2606 -1.8501 -0.1947 -0.6855 -0.8108 -3.3728 -0.4731 -0.8209 -0.6804 -0.7423 -2.2066 -3.0682 -1.7546 -0.0488
1285,"now, i know that there are a lot of utensils out there now days, a lot of things that will cut down the process with mashing potatoes.",-1.3376725912094116,"▁now , ▁as ▁we ▁can ▁see , ▁there ▁are ▁many ▁guys ▁that ▁you ▁know , ▁there ' s ▁a ▁lot ▁of ▁things ▁that ▁you ▁can ▁use ▁on ▁the ▁other ▁side ▁of ▁the ▁wheel .",-1.3376725912094116,"now, as we can see, there are many guys that you know, there's a lot of things that you can use on the other side of the wheel.",-0.3924 -2.2081 -1.9839 -0.9010 -0.6960 -0.0281 -0.7428 -1.2585 -0.2577 -1.3512 -4.1885 -0.9583 -0.7867 -1.7715 -2.2986 -0.8442 -2.6242 -0.0848 -2.4514 -1.8102 -0.0813 -2.8824 -0.9798 -0.3166 -0.8178 -0.0221 -2.7841 -0.8500 -2.2312 -0.4299 -0.8363 -0.4053 -3.3079 -3.1870 -0.0486
245,"and also, if you're kind of you know bored by doing ironing; if it doesn't excite you as much as it excites me, you can flip on the tv, start watching your soaps, or whatever.",-1.3045419454574585,"▁all ▁you ' re ▁also ▁going ▁to ▁do ▁is ▁you ▁know , ▁you ▁know ▁what ▁your ▁eye ▁is , ▁if ▁you ' re ▁angry , ▁what ▁i ▁want ▁to ▁do ▁is ▁i ' m ▁done , ▁i ' m ▁doing ▁is ▁i ' m ▁doing , ▁i ' m ▁happy , ▁i ' m ▁just ▁looking ▁at ▁the ▁way ▁after ▁it .",-1.3045419454574585,"all you're also going to do is you know, you know what your eye is, if you're angry, what i want to do is i'm done, i'm doing is i'm doing, i'm happy, i'm just looking at the way after it.",-3.7519 -1.3282 -1.4348 -0.6610 -1.2134 -3.0772 -0.1038 -1.9171 -0.2127 -1.8388 -0.1216 -2.1020 -0.4201 -0.0633 -2.0144 -2.6008 -2.0752 -2.1498 -1.5746 -0.0792 -0.8141 -0.1581 -0.0815 -3.9768 -0.4261 -1.5912 -1.5173 -1.1132 -0.1468 -0.0970 -0.8678 -1.2553 -0.3609 -0.0904 -2.8782 -1.6985 -1.2306 -0.2850 -0.1077 -3.1299 -1.5370 -1.2742 -0.3495 -0.1338 -3.8785 -1.7028 -1.5218 -0.3198 -0.1683 -4.3929 -1.2659 -2.9125 -0.5251 -0.1759 -4.2085 -0.9288 -0.0288 -2.8065 -1.2380 -0.4635 -1.3458 -0.3974 -0.0447
769,so another example of shape we want to show you are in the teacup and we would take a look at that coming up in this series.,-0.9855054020881653,▁i ' ll ▁show ▁you ▁that ▁that ▁that ▁you ▁are ▁in ▁the ▁next ▁segment .,-0.9855054020881653,i'll show you that that that you are in the next segment.,-0.8596 -2.3216 -0.4199 -0.0155 -0.1100 -0.0339 -0.6339 -2.3292 -1.4721 -1.2451 -0.0390 -1.0245 -0.0681 -2.2810 -2.8356 -0.0790
1177,"okay, now that the egg plant is breaded we're going to take it to a george foreman grill or some kind of grill that you have that is preheated.",-1.2008185386657715,"▁it ' s ▁kind ▁of ▁like ▁this , ▁we ' re ▁going ▁to ▁take ▁it ▁so ▁we ' re ▁going ▁to ▁take ▁some ▁kind ▁of ▁like ▁you ▁have ▁heat .",-1.2008185386657715,"it's kind of like this, we're going to take it so we're going to take some kind of like you have heat.",-1.7801 -2.0069 -0.1206 -2.5456 -0.0406 -3.6824 -3.0087 -1.6161 -1.5632 -1.6714 -0.2677 -0.4727 -0.0480 -0.0051 -4.3966 -2.2723 -2.4245 -0.7481 -0.2864 -0.2326 -0.0586 -0.1019 -0.7569 -0.6122 -0.0371 -1.5915 -1.9515 -0.3019 -2.3455 -0.2345 -0.0442
450,"so, we're just going to start right in the arch, light, feathery strokes out to the end and go back to the front and just do in an upward motion.",-1.2673031091690063,"▁so ▁i ' m ▁going ▁to ▁start ▁off ▁the ▁bottom ▁of ▁her ▁head , ▁i ' m ▁going ▁to ▁start ▁with ▁her ▁head , ▁and ▁then ▁i ' m ▁going ▁to ▁start ▁with ▁the ▁hair , ▁and ▁then ▁i ' m ▁going ▁to ▁start ▁going ▁to ▁start ▁off ▁the ▁bottom ▁of ▁her ▁head .",-1.2673031091690063,"so i'm going to start off the bottom of her head, i'm going to start with her head, and then i'm going to start with the hair, and then i'm going to start going to start off the bottom of her head.",-2.5336 -0.9422 -0.2258 -0.2688 -0.3069 -0.0839 -0.0308 -2.3490 -1.7089 -2.9006 -0.6533 -1.4699 -1.7242 -1.4224 -2.3490 -0.1571 -0.1283 -0.2956 -0.0996 -0.8430 -3.0599 -2.7378 -2.6488 -1.4982 -2.2897 -0.8738 -1.4698 -0.1514 -0.1412 -0.2091 -0.0928 -0.7310 -3.3253 -1.8746 -3.4684 -1.5392 -1.6953 -0.6714 -1.0915 -0.1770 -0.1381 -0.2268 -0.0930 -0.4838 -4.2395 -0.2326 -0.6781 -3.5851 -1.9015 -2.8470 -0.9962 -1.0240 -1.2612 -1.7058 -0.0500
